"id";"produto";"nome_busca";"cluster_sugerido";"subcluster_sugerido";"confianca";"motivo";"confirmado"
"9539";"PL DESENCANA - MASCARA FEMININA ONÇA ROSA - TAM. U";"DESENCANA - MASCARA FEMININA ONÇA ROSA - TAM. U";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9541";"VF BORAPRIM - 60 CÁPS.";"BORAPRIM - 60 CÁPS.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9543";"VF TAURINE - 30 CÁP.";"TAURINE - 30 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9557";"HW PIRULITO DE MEL - 10 UN.";"PIRULITO DE MEL - 10 UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9565";"FQ IONQUANTIC - AFINATUM - 100G";"IONQUANTIC - AFINATUM - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9570";"FL OLIVEIRA - 30G";"OLIVEIRA - 30G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9571";"FL ERVA DE BICHO - 30G";"ERVA DE BICHO - 30G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9584";"SB DESODORANTE ROLLOM SPORT - 50ML";"DESODORANTE ROLLOM SPORT - 50ML";"Dermatológico";"Higiene";70;"classificação automática de baixa confiança";0
"9585";"SB DESODORANTE ROLLOM CITRUS - 50ML";"DESODORANTE ROLLOM CITRUS - 50ML";"Dermatológico";"Higiene";70;"classificação automática de baixa confiança";0
"9592";"FQ QUANTFLAN - ACUFLAN - 50ML";"QUANTFLAN - ACUFLAN - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9594";"FQ GENQUANTIC - TELOQUANTIC - 50ML";"GENQUANTIC - TELOQUANTIC - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9597";"FQ IONQUANTIC - FERRO - 50ML";"IONQUANTIC - FERRO - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9600";"FQ QUANTFLAN - ACUFLAN - 100G";"QUANTFLAN - ACUFLAN - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9604";"PY SEIVA DE SANGUE DE DRAGÃO - 10ML";"SEIVA DE SANGUE DE DRAGÃO - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9618";"NL LECETINA DE SOJA - 100 CÁP.";"LECETINA DE SOJA - 100 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9620";"FQ FISIOTOX - DERMATOX - 50ML";"FISIOTOX - DERMATOX - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9622";"FQ FISIOTOX - KREBS - 50ML";"FISIOTOX - KREBS - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9651";"PL DESENCANA - MASCARA FEMININA LARANJA - TAM. U";"DESENCANA - MASCARA FEMININA LARANJA - TAM. U";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9653";"PL DESENCANA - MASCARA FEMININA ROSA - TAM. U";"DESENCANA - MASCARA FEMININA ROSA - TAM. U";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9654";"PL DESENCANA - MASCARA FEMININA VERDE NEON - TAM.";"DESENCANA - MASCARA FEMININA VERDE NEON - TAM.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9655";"PL DESENCANA - MASCARA MASCULINA BEGE - TAM. U";"DESENCANA - MASCARA MASCULINA BEGE - TAM. U";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9664";"AT MÃE TERRA - TRIBOS CEBOLA & SALSA - 50G";"MÃE TERRA - TRIBOS CEBOLA & SALSA - 50G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9666";"AT MÃE TERRA - TRIBOS AZEITE & ERVAS - 50G";"MÃE TERRA - TRIBOS AZEITE & ERVAS - 50G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9667";"AT MÃE TERRA - TRIBOS GERGELIM - 50G";"MÃE TERRA - TRIBOS GERGELIM - 50G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9668";"AT DIATT - CHOCOLATE AO LEITE - 25G";"DIATT - CHOCOLATE AO LEITE - 25G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"9674";"PL DESENCANA - MASCARA FEMININA ROSA BRILHO - TAM.";"DESENCANA - MASCARA FEMININA ROSA BRILHO - TAM.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9678";"PL DESENCANA - MASCARA FEMININA BRANCA BRILHO - TA";"DESENCANA - MASCARA FEMININA BRANCA BRILHO - TA";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9679";"PL DESENCANA - MASCARA FEMININA AZUL BRILHO - TAM.";"DESENCANA - MASCARA FEMININA AZUL BRILHO - TAM.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9692";"FL ROMÃ - 30G";"ROMÃ - 30G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9693";"FL CANELA - 30G";"CANELA - 30G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9698";"FQ FITOQUANTIC - ESTRUTURALLIS - 100G";"FITOQUANTIC - ESTRUTURALLIS - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9700";"SB HAIR SOLUTION - 60 CÁP.";"HAIR SOLUTION - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9702";"VF VITA D3 GOTAS - 10ML";"VITA D3 GOTAS - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9704";"DR GEL HIGIENIZANTE COM BOLSINHA - 55G";"GEL HIGIENIZANTE COM BOLSINHA - 55G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9768";"AT BELIVE - COOKIES BAUN. E CHOCO 80G";"BELIVE - COOKIES BAUN. E CHOCO 80G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"9772";"FQ IONQUANTIC - ADAPT-E - 50ML";"IONQUANTIC - ADAPT-E - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9773";"FQ IONQUANTIC GEL ADAPT E 100ML";"IONQUANTIC GEL ADAPT E 100ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9779";"FQ BIOFACTOR GEL NEFRON - 100G";"BIOFACTOR GEL NEFRON - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9791";"DR FITO - ALCACHOFRA ES (300MG) - 60 CAPS";"ALCACHOFRA ES (300MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9794";"AGULHA P/ ACUPUNTURA 0,20 X 15 MM UNIDADE";"AGULHA P/ ACUPUNTURA 0,20 X 15 MM UNIDADE";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9795";"AGULHA P/ ACUPUNTURA 0,18 X 13 MM CAIXA";"AGULHA P/ ACUPUNTURA 0,18 X 13 MM CAIXA";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9796";"AGULHA P/ ACUPUNTURA 0,18 X 13 MM UNIDADE";"AGULHA P/ ACUPUNTURA 0,18 X 13 MM UNIDADE";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9801";"DR FITO - BERINJELA ES (400MG) - 60 CAPS";"BERINJELA ES (400MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9802";"DR FITO - CASCARA SAGRADA (250MG) - 60 CAPS";"CASCARA SAGRADA (250MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9803";"DR FITO - CARVÃO VEGETAL (350MG) - 60 CAPS";"CARVÃO VEGETAL (350MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9804";"DR FITO - CASTANHA DA INDIA (350MG) - 60 CAPS";"CASTANHA DA INDIA (350MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9806";"DR FITO - ESPINHEIRA SANTA (320MG) - 60 CAPS";"ESPINHEIRA SANTA (320MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9807";"DR FITO - FUCUS (400MG) - 60 CAPS";"FUCUS (400MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9808";"DR FITO - GELATINA (500MG) - 60 CAPS";"GELATINA (500MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9809";"DR FITO - GINSENG (320MG) - 60 CAPS";"GINSENG (320MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9813";"DR FITO - MORUS NIGRA (300MG) - 60 CAPS";"MORUS NIGRA (300MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9814";"DR FITO - PASSIFLORA (300MG) - 60 CAPS";"PASSIFLORA (300MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9815";"DR FITO - POOL DE LACTOBACILLUS - 30 CAPS";"POOL DE LACTOBACILLUS - 30 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9817";"DR FITO - SENE (300MG) - 60 CAPS";"SENE (300MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9818";"DR FITO - SUCUPIRA ES (400MG) - 60 CAPS";"SUCUPIRA ES (400MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9828";"DR OLEO - LINHAÇA (1G) - 30 CAPS";"LINHAÇA (1G) - 30 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9833";"DR OLEO - PRIMULA (500MG) - 60 CAPS";"PRIMULA (500MG) - 60 CAPS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9838";"AT PHINUS - BANANADA - 25G";"PHINUS - BANANADA - 25G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9839";"PY OLEO ESSENCIAL - CANELA CASSIA - 10ML";"OLEO ESSENCIAL - CANELA CASSIA - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9844";"SN FORCEE CABELOS & UNHAS - 60 CAPS.";"FORCEE CABELOS & UNHAS - 60 CAPS.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9845";"FQ IONQUANTIC - PLATINARIS - 50ML";"IONQUANTIC - PLATINARIS - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9846";"FQ IONQUANTIC - GARGANTIL - 50ML";"IONQUANTIC - GARGANTIL - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9849";"FQ FITOQUANTIC - FLAVONALLIS - 100G";"FITOQUANTIC - FLAVONALLIS - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9854";"TA TOTAL PROTECT - SAB LIQ. FLOR DE LARANJEIRA - 5";"TOTAL PROTECT - SAB LIQ. FLOR DE LARANJEIRA - 5";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9858";"LV DESODORANTE NATURAL GERÂNIO - 60ML";"DESODORANTE NATURAL GERÂNIO - 60ML";"Dermatológico";"Higiene";70;"classificação automática de baixa confiança";0
"9860";"LA NATURAL - GEL DENTAL BABY - 50G";"NATURAL - GEL DENTAL BABY - 50G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9862";"VT VITAMINA D3 - 60 CÁPS.";"VITAMINA D3 - 60 CÁPS.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9876";"WN OLEO ESSENCIAL - BERGAMOTA - 5ML";"OLEO ESSENCIAL - BERGAMOTA - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9877";"WN OLEO DE MENTA PIPERITA - 30ML";"OLEO DE MENTA PIPERITA - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9878";"WN OLEO VEGETAL - AMENDOAS DOCES - 50ML";"OLEO VEGETAL - AMENDOAS DOCES - 50ML";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"9880";"BF SPRAY - ANXIETY - 30ML";"SPRAY - ANXIETY - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9893";"PY OLEO ESSENCIAL - ARTEMISIA - 5ML";"OLEO ESSENCIAL - ARTEMISIA - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9894";"PY OLEO ESSENCIAL - MANJERONA - 5ML";"OLEO ESSENCIAL - MANJERONA - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9898";"LA BEAT - BANANA COM AMENDOIM - 30G";"BANANA COM AMENDOIM - 30G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9899";"LA BEAT - BANANA COM COCO - 30G";"BANANA COM COCO - 30G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9909";"FL SALSAPARRILHA - 30G";"SALSAPARRILHA - 30G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9917";"PF ACHE - SORINA JETBABY - 100ML";"SORINA JETBABY - 100ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9942";"NF BEMFITOS - INHAME - 60 CÁPS.";"BEMFITOS - INHAME - 60 CÁPS.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9945";"PR PENE MONEX SPRAY - 30ML";"PENE MONEX SPRAY - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9946";"BC TROPDAN - BANANA PASSA - 180G";"TROPDAN - BANANA PASSA - 180G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9948";"PL DESENCANA - MASCARA FEMININA PRETA BRILHO - TAM";"DESENCANA - MASCARA FEMININA PRETA BRILHO - TAM";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9949";"PL DESENCANA - MASCARA MASCULINA DUPLA AZUL";"DESENCANA - MASCARA MASCULINA DUPLA AZUL";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9953";"PL DESENCANA - MASCARA FEMININA DUPLA BRANCA";"DESENCANA - MASCARA FEMININA DUPLA BRANCA";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9954";"PL DESENCANA - MASCARA FEMININA DUPLA MENTA";"DESENCANA - MASCARA FEMININA DUPLA MENTA";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9955";"PL DESENCANA - MASCARA FEMININA DUPLA BEGE";"DESENCANA - MASCARA FEMININA DUPLA BEGE";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9956";"PL DESENCANA - MASCARA FEMININA DUPLA ROSA";"DESENCANA - MASCARA FEMININA DUPLA ROSA";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9957";"PL DESENCANA - MASCARA FEMININA DUPLA VERDE";"DESENCANA - MASCARA FEMININA DUPLA VERDE";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9958";"PL DESENCANA - MASCARA MASCULINA DUPLA PRETA";"DESENCANA - MASCARA MASCULINA DUPLA PRETA";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9960";"RT NUTRI COOKIE - PETISCO CEBOLA & SALSA - 35G";"NUTRI COOKIE - PETISCO CEBOLA & SALSA - 35G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"9961";"RT NUTRI COOKIE - PETISCO PIZZA - 35G";"NUTRI COOKIE - PETISCO PIZZA - 35G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"9972";"FE FLORAIS DE SG - PROSPERIDADE - 10ML";"FLORAIS DE SG - PROSPERIDADE - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9973";"FE FLORAIS DE SG - MEIA IDADE - 10ML";"FLORAIS DE SG - MEIA IDADE - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9978";"FE FLORAIS DE SG - AUTO ESTIMA E VITALIDADE - 10ML";"FLORAIS DE SG - AUTO ESTIMA E VITALIDADE - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9979";"FE FLORAIS DE SG - APOIO EMOCIONAL - 10ML";"FLORAIS DE SG - APOIO EMOCIONAL - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9981";"FE FLORAIS DE SG - ANIMO E EQUILIBRIO - 10ML";"FLORAIS DE SG - ANIMO E EQUILIBRIO - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9982";"FE FLORAIS DE SG - DETOX - 10ML";"FLORAIS DE SG - DETOX - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9983";"FE FLORAIS DE SG - EMERGENCIAL - 10ML";"FLORAIS DE SG - EMERGENCIAL - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9984";"FE FLORAIS DE SG - ESPIRITUALIDADE E MEDITAÇÃO - 1";"FLORAIS DE SG - ESPIRITUALIDADE E MEDITAÇÃO - 1";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9985";"FE FLORAIS DE SG - FORMULA DO ESTUDANTE - 10ML";"FLORAIS DE SG - FORMULA DO ESTUDANTE - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9986";"FE FLORAIS DE SG - INTEGRAÇÃO FAMILIAR - 10ML";"FLORAIS DE SG - INTEGRAÇÃO FAMILIAR - 10ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9988";"WN OLEO ESSENCIAL - CIPRESTE - 5ML";"OLEO ESSENCIAL - CIPRESTE - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9989";"WN OLEO ESSENCIAL - MANJERICÃO - 5ML";"OLEO ESSENCIAL - MANJERICÃO - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9990";"WN OLEO ESSENCIAL - PATCHOULI - 5ML";"OLEO ESSENCIAL - PATCHOULI - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9991";"WN AGUA TERMAL - ALECRIM - 60ML";"AGUA TERMAL - ALECRIM - 60ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"9996";"LD PROTETOR LABIAL - 3,5G";"PROTETOR LABIAL - 3,5G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10000";"AT RAPADURINHA - 25G";"RAPADURINHA - 25G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10006";"PY OLEO RESINA - MIRRA - 5ML";"OLEO RESINA - MIRRA - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10011";"FQ FISIOQUANTIC MAN - POTENTIUS - 50ML";"FISIOQUANTIC MAN - POTENTIUS - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10016";"SN HYALURONIC PREMIUM - MARACUJÁ - 20 SACHÊS";"HYALURONIC PREMIUM - MARACUJÁ - 20 SACHÊS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10018";"RT FARINHA INTEGRAL SEM GLUTEN - 500G";"FARINHA INTEGRAL SEM GLUTEN - 500G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"10027";"EP BIOBALANCE - HIALUGEN - 60 COMP.";"BIOBALANCE - HIALUGEN - 60 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10029";"EP BIOBALANCE - ICOSACOR - 30 CÁPS.";"BIOBALANCE - ICOSACOR - 30 CÁPS.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10037";"WN AROMAGIA - ESSENCIA ALECRIM - 20ML";"AROMAGIA - ESSENCIA ALECRIM - 20ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10039";"WN AROMAGIA - ESSENCIA PITANGA - 20ML";"AROMAGIA - ESSENCIA PITANGA - 20ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10042";"FQ BIOFACTOR - CARTILAC - 50ML";"BIOFACTOR - CARTILAC - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10047";"PL DESENCANA - MASCARA MASCULINA DUPLA VERDE";"DESENCANA - MASCARA MASCULINA DUPLA VERDE";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10068";"AT ZEROMILK - CHOCOLATE SEM LACTOSE - 5G";"ZEROMILK - CHOCOLATE SEM LACTOSE - 5G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"10072";"SR SORIMAX - SOLUÇÃO FISIOLOGICA - 500ML";"SORIMAX - SOLUÇÃO FISIOLOGICA - 500ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10073";"SR FARMAX - SOLUÇÃO FISIOLOGICA - 250ML";"FARMAX - SOLUÇÃO FISIOLOGICA - 250ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10074";"SR FARMAX - MEL ROSADO - 30ML";"FARMAX - MEL ROSADO - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10077";"NF GRANADO - LENÇOS UMEDECIDOS BEBE";"GRANADO - LENÇOS UMEDECIDOS BEBE";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10078";"TJ PIANEZZA - FARINHA DE BIOMASSA BANANA - 200G";"PIANEZZA - FARINHA DE BIOMASSA BANANA - 200G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"10081";"PC PROTETOR SOLAR FACIAL 60KM - 14G";"PROTETOR SOLAR FACIAL 60KM - 14G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10082";"PC PROTETOR SOLAR FACIAL 100KM - 14G";"PROTETOR SOLAR FACIAL 100KM - 14G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10084";"PC SPORT - BASE EM BASTÃO CARAMELO - 14G";"SPORT - BASE EM BASTÃO CARAMELO - 14G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10085";"PC SPORT - BASE EM BASTÃO MEDIO - 14G";"SPORT - BASE EM BASTÃO MEDIO - 14G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10095";"PC GLOW PURE GOLD - 30ML";"GLOW PURE GOLD - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10097";"PC SPORT - PÓ TRANSLUCIDO - 10G";"SPORT - PÓ TRANSLUCIDO - 10G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10102";"WN OLEO DE EUCALIPTO - 30ML";"OLEO DE EUCALIPTO - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10107";"TA TOTAL PROTECT - LENÇO ANTISSEPTICO - 30UN.";"TOTAL PROTECT - LENÇO ANTISSEPTICO - 30UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10115";"COLAR - MANDALA PRATEADA GRANDE - 1UN.";"COLAR - MANDALA PRATEADA GRANDE - 1UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10123";"FQ ZOOQUANTIC - TRAUMAS - 50ML";"ZOOQUANTIC - TRAUMAS - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10126";"PL DESENCANA - MASCARA FEMININA DUPLA PRETA - 1UN.";"DESENCANA - MASCARA FEMININA DUPLA PRETA - 1UN.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10127";"PL DESENCANA - MASCARA FEMININA DUPLA CHUMBO - 1 U";"DESENCANA - MASCARA FEMININA DUPLA CHUMBO - 1 U";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10128";"PL DESENCANA - MASCARA FEMININA DUPLA MARINHO - 1";"DESENCANA - MASCARA FEMININA DUPLA MARINHO - 1";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10137";"PL QBS - KIT PREMIUM BEER - 220ML";"KIT PREMIUM BEER - 220ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10141";"PL QBS - WALK POMADA CAPILAR - 70G";"WALK POMADA CAPILAR - 70G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10142";"PL QBS - BEARD BALM CLASSIC - 80G";"BEARD BALM CLASSIC - 80G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10143";"PL QBS - BEARD BALM FORCE - 80G";"BEARD BALM FORCE - 80G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10146";"FL MEU CHA AFINA - 70G";"MEU CHA AFINA - 70G";"Vitalidade";"Tônico";65;"classificação automática de baixa confiança";0
"10157";"WN AGUA TERMAL - ALECRIM - 200ML";"AGUA TERMAL - ALECRIM - 200ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10158";"WN AGUA TERMAL - GERANIO NOVA - 200ML";"AGUA TERMAL - GERANIO NOVA - 200ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10159";"WN AROMAGIA - ESSENCIA FLOR DE CEREJEIRA - 20ML";"AROMAGIA - ESSENCIA FLOR DE CEREJEIRA - 20ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10160";"WN AROMAGIA - ESSENCIA VANILLA - 20ML";"AROMAGIA - ESSENCIA VANILLA - 20ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"10162";"BJ NATUCENTRO - PROPAIBA - 170G";"NATUCENTRO - PROPAIBA - 170G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
